Dane Depto;DEPARTAMENTO;DANE MUNICIPIO;MUNICIPIO/ANM;CENTRO POBLADO;"DANE 
INSTITUCIÓN EDUCATIVA";INSTITUCIÓN EDUCATIVA;DANE SEDE;NOMBRE SEDE;TIPO SITIO;Detalle sitio;ENERGIA;Region;MATRICULA;LATITUD;LONGITUD;GRUPO
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO ANGOSTURA;219809000135;CENTRO EDUCATIVO BOCA DE PATIA;219809000071;ANGOSTURA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;60;2,743811830;-77,467733440;Opción 2
19;CAUCA;19809;TIMBIQUÍ;BOCA DE GUANGUI;219809000411;CENTRO EDUCATIVO CABECITAL;219809000348;BOCA DE GUANGUI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;2,82316599;-77,39907745;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO BOCA DE PATIA;219809000135;CENTRO EDUCATIVO BOCA DE PATIA;219809000135;BOCA DE PATIA (sede principal);SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;94;2,640448240;-77,414699270;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO BOCA DE PETE;219809000381;CENTRO EDUCATIVO BOCA DE PETE;219809000381;BOCA DE PETE (sede principal);SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;66;2,628995204;-77,461254810;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA DE BOCA DE YANTIN;219809001395;INSTITUCION EDUCATIVA AGRICOLA SANTA ROSA;219809000330;BOCA DE YANTIN;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;78;2,678289670;-77,477669190;Opción 2
19;CAUCA;19809;TIMBIQUÍ;BUBUEY;119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;219809000011;BUBUEY;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;234;2,791333333;-77,63916667;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;VEREDA CABECITAL;219809000411;CENTRO EDUCATIVO CABECITAL;219809000411;CABECITAL (Sede Principal);SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;55;2,75957426;-77,40139141;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CENTRO COMUNITARIO RENACER NEGRO;;;;CENTRO COMUNITARIO RENACER NEGRO;CASOS ESPECIALES;Comunidad Afro;SOLUCIÓN SOLAR  ;B;No aplica;2,666666667;-77,62888889;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO CHACON;219809000208;CENTRO EDUCATIVO BRAZO CORTO;219809000607;CHACON;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;80;2,775504040;-77,711992230;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO CHETE;219809000712;CENTRO EDUCATIVO COTEJE;219809000861;CHETE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;75;2,66161653;-77,62126291;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;VEREDA COROZAL;219809000208;CENTRO EDUCATIVO BRAZO CORTO;219809001077;COROZAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;55;2,78724439;-77,7072859;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO COTEJE;219809000712;CENTRO EDUCATIVO COTEJE;219809000712;COTEJE (Sede Principal);SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;105;2,63977091;-77,59133984;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO CUERVAL;219809000208;CENTRO EDUCATIVO BRAZO CORTO;219809000593;CUERVAL;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;76;2,731966180;-77,780930540;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO CUPI;219809000992;CENTRO EDUCATIVO CUPI;219809000992;CUPI SAIJA (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;112;2,8380247;-77,52010263;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;EL CHARCO;119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;219809001166;EL CHARCO;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;4;2,70587887;-77,66900265;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO GUANGUI (RESGUARDO INDIGENA);219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809000437;ESCUELA RURAL MIXTA  FRANCISCO JAVIER PUAMA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;128;2,823165990;-77,399077450;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA LA VIUDA;219809000992;CENTRO EDUCATIVO CUPI;219809000682;LA VIUDA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;63;2,819102550;-77,497884440;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA LOS BRAZOS;219809001387;INSTITUCION EDUCATIVA ETNOEDUCATIVO PUERTO SAIJA;219809001140;LOS BRAZOS;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;179;2,88215433;-77,66225374;Opción 1
19;CAUCA;19809;TIMBIQUÍ;VEREDA MALAGA;219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;219809800026;ESCUELA BILINGUE KINISIA PIA UNION MALAGA;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;69;2,723504448;-77,485963629;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA PENATIGRE (RESGUARDO GUANGUI);219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809001301;ESCUELA RURAL MIXTA PENATIGRE;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;101;2,823165990;-77,399077450;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA PETE ADENTRO;219809000381;CENTRO EDUCATIVO BOCA DE PETE;419809001181;PETE ADENTRO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;131;2,623718511;-77,452962860;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA PIANDERO;219809000712;CENTRO EDUCATIVO COTEJE;219809001042;PIANDERO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;2,57051694;-77,4919793;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;VEREDA PIZARES;219809000135;CENTRO EDUCATIVO BOCA DE PATIA;219809001018;PIZARES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;84;2,76500694;-77,47306677;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO PUERTO SAIJA;219809001387;INSTITUCION EDUCATIVA ETNOEDUCATIVO PUERTO SAIJA;219809001387;PUERTO SAIJA (Sede Principal);SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;900;2,52;-77,37;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO REALITO;219809000712;CENTRO EDUCATIVO COTEJE;219809000054;REALITO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;75;2,61473054;-77,53681721;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO CALLE SANTA ROSA;;;;RESGUARDO CALLE SANTA ROSA;CASOS ESPECIALES;Comunidad Indigena;SOLUCIÓN SOLAR  ;B;No aplica;2,823166667;-77,58766667;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO INDIGENA CALLE  DE SANTA ROSA;219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;219809001221;ESCUELA RURAL MIXTA LA  CALLE DE SANTA ROSA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;203;2,704535310;-77,470758800;Opción 2
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO INDIGENA CALLE SANTA ROSA;219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;419809001190;ESCUELA RURAL MIXTA LA SIERPE;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;56;-;-;Opción 2
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO INDIGENA GUANGUI;219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809800018;ESCUELA INDIGENA EL PARAMO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;73;2,701925415;-77,389645479;Opción 2
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO INDIGENA GUANGUI;219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809000925;COLEGIO VOCACIONAL AGRICOLA GUANGUI;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;126;2,823165990;-77,399077450;Opción 2
19;CAUCA;19809;TIMBIQUÍ;RESGUARDO INDIGENA GUANGUI COMUNIDAD DE ANGOSTURA;219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809001271;ESCUELA RURAL MIXTA EL ORO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;58;2,771936780;-77,341157440;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO SAN BERNARDO;219809001361;INSTITUCION EDUCATIVA INTEGRADA AGRICOLA SAN BERNARDO;219809001361;SAN BERNARDO (Sede Principal);SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;199;2,70772163;-77,38112094;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;VEREDA SAN FRANCISCO DE GUANGUI;219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809001107;ESCUELA RURAL MIXTA SAN FRANCISCO DE GUANGUI;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;96;2,823165990;-77,399077450;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO SAN JOSE;219809000275;INSTITUCION EDUCATIVA SAN JOSE;219809000275; SAN JOSE (SEDE PRINCIPAL);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;105;2,613963;-77,58741693;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO SAN MIGUEL;119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;219809000763;SAN MIGUEL DEL RIO;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;156;2,73605176;-77,67144909;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;VEREDA SAN MIGUEL DE INFI (RESGUARDO INDIGENA);219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809001344;CENTRO DOCENTE EL NAZAREÑO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;196;2,711495120;-77,419504160;Opción 2
19;CAUCA;19809;TIMBIQUÍ;VEREDA SAN MIGUEL DE INFI (RESGUARDO INDIGENA);219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;219809001263;ESCUELA RURAL MIXTA EL PLAYON;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;65;2,726582610;-77,372750660;Opción 2
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO SANTA MARIA;219809001379;INSTITUCION EDUCATIVA AGRICOLA SANTA MARIA;219809001379; SANTA MARIA (sede principal);SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;348;2,586333333;-77,57516667;OBLIGATORIOS
19;CAUCA;19809;TIMBIQUÍ;CORREGIMIENTO SANTA ROSA SAIJA;219809001395;INSTITUCION EDUCATIVA AGRICOLA SANTA ROSA;219809001395;SANTA ROSA (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;210;2,70453531;-77,4707588;Opción 1
15;BOYACÁ;15808;TINJACÁ;VDA FUNZA;115808000026;I.E. MARIANO OSPINA PEREZ;215808000161;ESC FUNZA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;26;5,57486357;-73,66249592;OBLIGATORIOS
15;BOYACÁ;15808;TINJACÁ;PEÑAS ALTO DE LA CASETA KM 18+700;115808000026;I.E. MARIANO OSPINA PEREZ;215808000071;ESCUELA PEÑAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;8;5,55818571;-73,6742224;OBLIGATORIOS
15;BOYACÁ;15808;TINJACÁ;VDA TIJO;115808000026;I.E. MARIANO OSPINA PEREZ;215808000055;ESC SANTA BARBARA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;5,985730454;-73,48370497;OBLIGATORIOS
15;BOYACÁ;15810;TIPACOQUE;VDA BAVATA;115810000220;I.E. LUCAS CABALLERO CALDERON;215810000020;ESC RURAL FRANCISCO DE PAULA SANTANDER;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;15;6,446323648;-72,67655537;OBLIGATORIOS
15;BOYACÁ;15810;TIPACOQUE;CAÑABRAVO;115810000220;I.E. LUCAS CABALLERO CALDERON;215810000259;ESC RURAL OVACHIA ARRIBA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;6,39441693;-72,68511068;OBLIGATORIOS
15;BOYACÁ;15810;TIPACOQUE;VDA EL PALMAR;115810000220;I.E. LUCAS CABALLERO CALDERON;215810000208;ESC RURAL SIMON BOLIVAR;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;43;6,42036021;-72,71209844;OBLIGATORIOS
15;BOYACÁ;15810;TIPACOQUE;VDA EL PALMAR;115810000220;I.E. LUCAS CABALLERO CALDERON;215810000038;ESC RURAL EL PALMAR;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;115;6,420360210;-72,712098440;Opción 2
15;BOYACÁ;15810;TIPACOQUE;LA CARRERA;115810000220;I.E. LUCAS CABALLERO CALDERON;215810000119;ESC RURAL LA CARRERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;34;6,46316579;-72,68486194;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;COLORADO;213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549002599;INSTITUCION EDUCATIVA DE COLORADO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;353;8,60747236;-74,26397681;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;DE DOS BOCAS;213549001207;I.E.  DE LA VENTURA;213549001592;DE DOS BOCAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;89;8,36909714;-74,29875496;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;EL SUDAN;213549002319;I.E. RAFAEL SEGUNDO TURIZO MARTINEZ;213549001371;ESC. GRADUADA DE EL SUDAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;184;8,62846936;-74,21582943;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;EL SUDAN - TIQUISIO;213549002319;I.E. RAFAEL SEGUNDO TURIZO MARTINEZ;213549002319;INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINE - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;251;8,64028508;-74,21662184;Opción 1
13;BOLÍVAR;13810;TIQUISIO;DE LA VENTURA;213549001207;I.E.  DE LA VENTURA;213549001207;I.E. DE LA VENTURA - SEDE PRINCIAPL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;458;8,5560784;-74,2642149;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;VDA. LOS PLANOS CORREG. MINA SECA;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213549003153;LOS PLANOS;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;90;8,475551583;-74,21968584;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;CORREGIMIENTO MINA SECA;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213549002122;I.E. DE MINA SECA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;298;8,419666667;-74,25266667;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;VEREDA DE PARAISO;213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549002203;PARAISO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;69;8,43500266;-74,40428797;Opción 1
13;BOLÍVAR;13810;TIQUISIO;PUERTO COCA;413549001273;I.E. DE TIQUISIO NUEVO;213549001673;CENTRO EDUCATIVO DE PUERTO COCA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;59;8,487833333;-74,31983333;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;VEREDA DE PUERTO GAITAN;213549002319;I.E. RAFAEL SEGUNDO TURIZO MARTINEZ;413549002415;CENTRO EDUCATIVO JORGE ELIECER GAITAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;68;8,621666667;-74,239;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;QUEBRADA DEL MEDIO;213549001207;I.E.  DE LA VENTURA;213549001614;QUEBRADA DEL MEDIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;37;8,44948417;-74,4224643;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO;SBANAS DE EL FIRME (TIQUUISIO- BOL.);213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549002149;SABANAS DE EL FIRME;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;57;8,52123042;-74,29132683;OBLIGATORIOS
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA DE AGUAS FRIAS;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213549001584;AGUAS FRIAS;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;54;8,556078400;-74,264214900;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA. ALTO FIRME;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213810000001;ALTO FIRME;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;86;8,564553530;-74,215147360;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA BELLA DORIS;213549001207;I.E.  DE LA VENTURA;213549002629;EL TIGRE BELLADORIS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;35;8,616094910;-74,275996880;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);CORREGIMIENTO DE BOCAS DE SOLIS;213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549002041;BOCAS DE SOLIS;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;48;8,556078400;-74,264214900;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA DE BOLOMBOLO;213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549001622;BOLOMBOLO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;74;8,547221000;-74,309765000;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA DE CARIÑAL;213549002599;INSTITUCION EDUCATIVA DE COLORADO;213549002491;CARIÑAL;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;29;8,604646510;-74,270772190;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);CASERIO EL TAGUAL;213549001207;I.E.  DE LA VENTURA;213549003366;TAGUAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;50;8,449484170;-74,422464300;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA DEL FIRME URZOLA;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;413810000085;EL FIRME URZOLA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;29;8,482087169;-74,302348320;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA EL POLVILLO;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213549002297;EL POLVILLO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;40;8,471014744;-74,310971480;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA. EL TIGRE;213549002599;INSTITUCION EDUCATIVA DE COLORADO;413810000158;EL TIGRE II;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;30;8,616094910;-74,275996880;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA LA HAMACA;213549002122;INSTITUCION EDUCATIVA  DE MINA SECA;213549002084;LA HAMACA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;63;8,407574820;-74,280780530;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA. LAS BLANCOS;213549001681;I.E. DE AGUAS NEGRAS;213549000073;LAS BLANCOS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;44;8,556078400;-74,264214900;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA LOS CAÑITOS;213549002319;I.E. RAFAEL SEGUNDO TURIZO MARTINEZ;213810000019;LOS CAÑITOS;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;50;8,629886960;-74,219383220;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA. DE MALENA ABAJO;213549001207;I.E.  DE LA VENTURA;213549002211;MALENA ABAJO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;48;8,449484170;-74,422464300;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VDA. MICHIRRERA;213549001207;I.E.  DE LA VENTURA;213549002173;MICHIRRERA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;35;8,442612200;-74,401699540;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);NUEVA ESPERANZA (TIQUISIO NUEVO BOL);213549002319;I.E. RAFAEL SEGUNDO TURIZO MARTINEZ;213549002785;NUEVA ESPERANZA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;38;-;-;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);CORREGIMIENTO DE PALMAESTERAL;213549001681;I.E. DE AGUAS NEGRAS;213549001711;PALMAESTERAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;69;-;-;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);VEREDA DE PUEBLO NUEVO;213549001681;I.E. DE AGUAS NEGRAS;213549002351;PUEBLO NUEVO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;35;8,550328310;-74,312040970;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);CORREG DE TIQUISIO NUEVO;413549001273;I.E. DE TIQUISIO NUEVO;413549001273;I.E. DE TIQUISIO NUEVO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;425;8,507647791;-74,337273455;Opción 2
13;BOLÍVAR;13810;TIQUISIO(PUERTO RICO);CORREGIMIENTO DE TIQUISIO NUEVO;413549001273;I.E. DE TIQUISIO NUEVO;213549001304;TIQUISIO NUEVO - SEDE PRIMARIA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;239;8,556078400;-74,264214900;Opción 2
15;BOYACÁ;15814;TOCA;VDA CENTRO;115814000011;I.E. TECNICA PLINIO MENDOZA NEIRA;215814000296;ESC CENTRO ARRIBA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;23;5,601170363;-73,190999180;Opción 2
15;BOYACÁ;15814;TOCA;VDA CHORRERA;215814000253;I.E. TECNICA RAFAEL URIBE;215814000261;SEDE SAN RAFAEL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;122;5,59826305;-73,11401955;OBLIGATORIOS
15;BOYACÁ;15814;TOCA;VDA CUNUCÁ;115814000011;I.E. TECNICA PLINIO MENDOZA NEIRA;215814000130;ESC CUNUCA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;24;5,586795490;-73,141921650;Opción 2
15;BOYACÁ;15814;TOCA;VDA LEONERA;215814000253;I.E. TECNICA RAFAEL URIBE;215814000113;ESC LEONERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;21;5,62828761;-73,18954421;OBLIGATORIOS
15;BOYACÁ;15814;TOCA;VDA SAN FRANCISCO SECTOR EL PINO;215814000253;I.E. TECNICA RAFAEL URIBE;215814000300;SEDE EL PINO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;18;5,58055969;-73,22281287;OBLIGATORIOS
15;BOYACÁ;15814;TOCA;SECTOR PASO GRANDE;115814000011;I.E. TECNICA PLINIO MENDOZA NEIRA;215814000105;ESC PASO GRANDE;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;23;5,590027320;-73,166118810;Opción 2
15;BOYACÁ;15814;TOCA;SECTOR SAN ANTONIO;115814000011;I.E. TECNICA PLINIO MENDOZA NEIRA;215814000121;ESC SAN ANTONIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;22;5,59002732;-73,16611881;OBLIGATORIOS
25;CUNDINAMARCA;25815;TOCAIMA;VEREDA   ARMENIA;125815000401;INSTITUCION EDUCATIVA  DEPTAL HERNAN VENEGAS CARRILLO;225815000368;ESCUELA RURAL  ARMENIA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;32;4,512674750;-74,646521380;Opción 2
25;CUNDINAMARCA;25815;TOCAIMA;VEREDA COPO;125815000401;INSTITUCION EDUCATIVA  DEPTAL HERNAN VENEGAS CARRILLO;225815000171;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL EL COPO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;66;4,582084490;-74,614536730;Opción 2
25;CUNDINAMARCA;25815;TOCAIMA;EL RECREO;225815000392;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PUBENZA;225815000228;ESCUELA RURAL EL RECREO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;4,39003216;-74,57197946;OBLIGATORIOS
25;CUNDINAMARCA;25815;TOCAIMA;GUACANA;125815000401;INSTITUCION EDUCATIVA  DEPTAL HERNAN VENEGAS CARRILLO;225815000163;ESCUELA RURAL GUACANA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;7;4,45741397;-74,63351991;OBLIGATORIOS
25;CUNDINAMARCA;25815;TOCAIMA;LA COLORADA;125815000401;INSTITUCION EDUCATIVA  DEPTAL HERNAN VENEGAS CARRILLO;225815000040;ESCUELA  RURAL LA COLORADA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;36;4,45983057;-74,66716618;OBLIGATORIOS
25;CUNDINAMARCA;25815;TOCAIMA;LA SALADA;225815000392;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PUBENZA;225815000350;ESCUELA  RURAL LA SALADA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;63;4,42630078;-74,69281232;OBLIGATORIOS
25;CUNDINAMARCA;25815;TOCAIMA;VEREDA MALBERTO;225815000392;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PUBENZA;225815000252;ESCUELA  RURAL MALBERTO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;25;4,437559900;-74,674381410;Opción 2
25;CUNDINAMARCA;25815;TOCAIMA;PALACIOS;225815000392;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PUBENZA;225815000236;ESCUELA RURAL PALACIOS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;18;4,41108036;-74,58731078;OBLIGATORIOS
